time,joint1,joint2,joint3,joint4,joint5,joint6
1.1,0.29760450849700365,0.21205658956578657,-0.25271940739205895,-1.7335458109058612,0.2823356197934325,-0.29738376454080306
1.1500000000000001,0.29997617508075364,0.21374650861263542,-0.2673087564065013,-1.7473607651613898,0.2970972324905673,-0.29975367197423936
1.2000000000000002,0.3023957920883046,0.21547059449180406,-0.2821930733026075,-1.761455030562879,0.3121572959015006,-0.3021714942649244
1.25,0.30485657492786344,0.21722401287667414,-0.29733062254374454,-1.7757890868734179,0.32747358169741037,-0.30463045185344095
1.3,0.30735173900763746,0.21900192944062719,-0.3126796685932797,-1.790323413856097,0.34300386154947443,-0.30712376518037143
1.35,0.3098744997358336,0.22079950985704472,-0.3281984759145799,-1.8050184912740064,0.3587059071288707,-0.3096446546862984
1.4000000000000001,0.31241807252065906,0.22261191979930828,-0.34384530897101223,-1.8198347988902355,0.374537490106777,-0.31218634081180463
1.4500000000000002,0.31497567277032085,0.22443432494079946,-0.35957843222594377,-1.8347328164678747,0.3904563821543713,-0.3147420439974726
1.5,0.3175405158930262,0.22626189095489974,-0.3753561101427414,-1.8496730237700136,0.40642035494283135,-0.3173049846838848
1.55,0.320105817296982,0.2280897835149907,-0.39113660718477256,-1.864615900559743,0.4223871801433352,-0.319868383311624
1.6,0.3226647923903955,0.2299131682944539,-0.40687818781540397,-1.8795219266001515,0.43831462942706073,-0.32242546032127256
1.6500000000000001,0.3252110533972317,0.23172749371573517,-0.42254155751716915,-1.894353893105519,0.4541629443066765,-0.3249698326748387
1.7000000000000002,0.32774308958886045,0.23353168331677865,-0.4381174230161306,-1.9091030000838638,0.46992272177794847,-0.3274999907642539
1.75,0.33026266682199884,0.23532699534987,-0.453616647011173,-1.9237795336478865,0.4856049528010371,-0.33001769913643575
1.8,0.3327716117175141,0.23711473136448355,-0.46905046599292843,-1.9383941338613706,0.5012210065413946,-0.3325247830573814
1.85,0.33527175089627365,0.23889619291009345,-0.4844301164520288,-1.9529574407880996,0.5167822521644727,-0.3350230677930877
1.9000000000000001,0.3377649109791447,0.24067268153617394,-0.49976683487910606,-1.967480094491857,0.532300058835724,-0.3375143786095518
1.9500000000000002,0.3402529185869947,0.24244549879219915,-0.515071857764792,-1.9819727350364258,0.5477857957206003,-0.3400005407727706
2.0,0.3427376003406908,0.2442159462276433,-0.5303564215997189,-1.99644600248559,0.5632508319845535,-0.34248337954874114
2.0500000000000003,0.3452207828611005,0.24598532539198065,-0.5456317628745185,-2.010910536903133,0.5787065367930364,-0.3449647202034603
2.1,0.347704292769091,0.24775493783468533,-0.5609091180798226,-2.0253769783528384,0.5941642793115003,-0.34744638800292527
2.15,0.3501899566855297,0.24952608510523153,-0.5761997237062634,-2.0398559668984886,0.6096354287053978,-0.3499302082131329
2.2,0.35267934470392515,0.25129988596581965,-0.5915132382118804,-2.054356648332393,0.625129757474975,-0.35241774976299717
2.25,0.3551724991159061,0.253076370551136,-0.6068499217543767,-2.068879269003224,0.6406475288497455,-0.35490905491277736
2.3000000000000003,0.3576688989173861,0.25485516762235,-0.6222065693678825,-2.083420794062967,0.656185500021218,-0.3574036030448347
2.35,0.3601680222166887,0.2566359053081833,-0.637579970626503,-2.0979781834934,0.6717404226564054,-0.3599008726545984
2.4000000000000004,0.3626693471221376,0.2584182117373576,-0.6529669151043432,-2.112548397276297,0.6873090484223219,-0.36240034223749806
2.45,0.36517235174205626,0.26020171503859435,-0.6683641923755083,-2.1271283953934343,0.7028881289859809,-0.36490149028896296
2.5,0.36767651418476843,0.2619860433406154,-0.6837685920141033,-2.1417151378265893,0.718474416014396,-0.3674037953044225
2.5500000000000003,0.37018131255859776,0.2637708247721425,-0.6991769035942339,-2.156305584557538,0.7340646611745812,-0.3699067357793064
2.6,0.37268622497186776,0.265555687461897,-0.7145859166900045,-2.1708966955680564,0.74965561613355,-0.3724097902090437
2.6500000000000004,0.3751907295329023,0.2673402595386008,-0.729992420875521,-2.185485430839919,0.7652440325583162,-0.3749124370890641
2.7,0.37769430443236923,0.26912416918964976,-0.7453932062314323,-2.200068750834562,0.7808266626284186,-0.3774141549970804
2.75,0.3801965945415577,0.2709071633698742,-0.7607860881771799,-2.214644586927779,0.7964012959688719,-0.37991458906779335
2.8000000000000003,0.3826977611105679,0.2726893569772187,-0.7761720586456118,-2.2292138784011613,0.8119689362247677,-0.3824139004316981
2.85,0.38519806508523785,0.2744709359473223,-0.7915527228496755,-2.2437781452638186,0.8275312075625991,-0.3849123498410799
2.9000000000000004,0.3876977674114058,0.27625208621582437,-0.8069296860023186,-2.2583389075248648,0.8430897341488595,-0.387410198048224
2.95,0.39019712903491005,0.27803299371836393,-0.8223045533164883,-2.27289768519341,0.8586461401500415,-0.3899077058054158
3.0,0.3926964109015888,0.27981384439058016,-0.837678930005132,-2.2874559982785674,0.8742020497326386,-0.39240513386494047
3.0500000000000003,0.39519587395728,0.2815948241681124,-0.8530544212811977,-2.3020153667894485,0.8897590870631442,-0.39490274297908334
3.1,0.397695779147822,0.28337611898659965,-0.868432632357632,-2.3165773107351653,0.9053188763080511,-0.3974007939001296
3.1500000000000004,0.40019638741905306,0.2851579147816811,-0.8838151684473828,-2.3311433501248295,0.9208830416338526,-0.39989954738036476
3.2,0.4026979597168112,0.2869403974889959,-0.8992036347633974,-2.3457150049675537,0.9364532072070417,-0.4023992641720739
3.25,0.4052007533598446,0.2887237504597186,-0.9145996142065145,-2.3602937741446546,0.9520309746185531,-0.4049002014031426
3.3000000000000003,0.40770475158198327,0.29050796174719934,-0.9300030036393412,-2.3748795599932175,0.9676162395131992,-0.4074023423198369
3.35,0.41020947668365987,0.292292690969024,-0.9454108644845257,-2.389469579913987,0.9832060286163874,-0.4099052095769166
3.4000000000000004,0.41271440677319815,0.2940775662539142,-0.9608199863161735,-2.404060793888741,0.9987970935951317,-0.412408281669811
3.45,0.41521901995892163,0.2958622157305916,-0.9762271587083895,-2.4186501618992535,1.0143861861164454,-0.4149110370939496
3.5,0.41772279434915394,0.2976462675277779,-0.9916291712352788,-2.433234643927302,1.0299700578473425,-0.41741295434476183
3.5500000000000003,0.4202252080522188,0.2994293497741948,-1.007022813470947,-2.447811199954662,1.0455454604548369,-0.4199135119176772
3.6,0.4227257391764399,0.3012110905985639,-1.0224048749894987,-2.4623767899631095,1.0611091456059418,-0.422412188308125
3.6500000000000004,0.4252238658301406,0.3029911181296069,-1.0377721453650395,-2.4769283739344217,1.076657864967671,-0.42490846201153476
3.7,0.42771906612164473,0.30476906049604535,-1.053121414171674,-2.4914629118503746,1.0921883702070383,-0.4274018115233358
3.75,0.43021081815927587,0.30654454582660096,-1.0684494709835082,-2.5059773636927427,1.1076974129910573,-0.42989171533895765
3.8000000000000003,0.43269865511591626,0.30831724148596873,-1.0837534441052552,-2.5204690101942755,1.1231820877169112,-0.43237770697754513
3.85,0.43518326473252644,0.31008763752049656,-1.099037564187619,-2.5349418574450224,1.1386466749886948,-0.4348604736699363
3.9000000000000004,0.43766643036599745,0.31185700465213106,-1.1143128015821162,-2.5494062934961734,1.154102274690309,-0.43734179745024254
3.95,0.4401499786371967,0.31362664443034627,-1.1295903927793784,-2.563872958411511,1.1695602559872051,-0.43982350358446076
4.0,0.44263573616699137,0.3153978584046166,-1.1448815742700373,-2.5783524922548184,1.1850319880448352,-0.442307417338588
4.05,0.4451255295762488,0.3171719481244161,-1.1601975825447253,-2.5928555350898796,1.200528840028652,-0.4447953639786213
4.1000000000000005,0.4476211854858365,0.31895021513921906,-1.1755496540940744,-2.6073927269804784,1.2160621811041075,-0.44728916877055763
4.15,0.4501245305166216,0.3207339609984996,-1.190949025408716,-2.6219747079903972,1.2316433804366536,-0.449790656980394
4.2,0.45263739128947156,0.32252448725173194,-1.2064069329792826,-2.63661211818342,1.247283807191742,-0.45230165387412735
4.25,0.45516159442525356,0.3243230954483903,-1.2219346132964055,-2.6513155976233302,1.2629948305348255,-0.4548239847177547
4.3,0.457698966544835,0.3261310871379489,-1.2375433028507172,-2.666095786373912,1.278787819631356,-0.45735947477727307
4.3500000000000005,0.46025075916583796,0.3279493540829689,-1.253240700375046,-2.680959974523416,1.29467056411692,-0.459909374642009
4.4,0.4628129994163444,0.32977506543362894,-1.2690023666773913,-2.695885020098942,1.310618336233851,-0.4624697143868662
4.45,0.46537892874053105,0.3316034054151092,-1.2847867263818487,-2.7108315545230637,1.326589069705153,-0.4650337404690851
4.5,0.4679417625466051,0.3334295397007913,-1.3005520439517853,-2.725760057558871,1.3425405362020038,-0.46759467332924837
4.55,0.4704947162427735,0.3352486339640569,-1.316256583850568,-2.7406310089694546,1.358430507395581,-0.4701457334079386
4.6000000000000005,0.47303100523724356,0.33705585387828735,-1.3318586105415648,-2.755404888517904,1.3742167549570634,-0.4726801411457384
4.65,0.4755438449382222,0.3388463651168642,-1.3473163884881418,-2.770042175967309,1.3898570505576275,-0.4751911169832303
4.7,0.4780264507539166,0.3406153333531692,-1.3625881821536663,-2.7845033510807586,1.405309165868452,-0.4776718813609968
4.75,0.48047203809253375,0.34235792426058365,-1.3776322560015055,-2.798748893621345,1.420530872560715,-0.4801156547196206
4.800000000000001,0.4828738223622809,0.3440693035124892,-1.3924068744950266,-2.812739283352157,1.4354799423055942,-0.4825156574996842
4.8500000000000005,0.485225018971365,0.34574463678226747,-1.406870302097596,-2.8264350000362835,1.450114146774267,-0.4848651101417703
4.9,0.48752349376737913,0.3473824033903986,-1.4210094105328668,-2.8398236122391904,1.464420202678314,-0.4871618800764493
4.95,0.4897884449352861,0.3489962829066231,-1.4349422977758177,-2.8530169493591857,1.478517602434101,-0.4894251512487005
5.0,0.4920451837141297,0.35060431072649495,-1.448824666361927,-2.8661624493253344,1.492563887034199,-0.4916802161233124
5.050000000000001,0.4943190218502145,0.35222452260701353,-1.4628122219470951,-2.8794075530214953,1.506716600628445,-0.49395236767195777
5.1000000000000005,0.4966352710898444,0.35387495430517857,-1.4770606701872209,-2.8928997013315225,1.5211332873666743,-0.49626689886630926
5.15,0.49901924317932395,0.3555736415779896,-1.4917257167382048,-2.906786335139274,1.5359714913987237,-0.4986491026780393
5.2,0.5014962498649573,0.35733862018244633,-1.5069630672559462,-2.9212148953286063,1.5513887568744298,-0.5011242720788208
5.25,0.5040916028930489,0.35918792587554843,-1.522928427396345,-2.936332822783376,1.5675426279436282,-0.5037177000403263
5.300000000000001,0.5068306140099031,0.36113959441429544,-1.5397775028153016,-2.95228755838744,1.5845906487561565,-0.5064546795342288
5.3500000000000005,0.5097385949618239,0.36321166155568696,-1.557665999168715,-2.9692265430246545,1.6026903634618501,-0.5093605035322006
5.4,0.5128407567052999,0.3654220912394482,-1.5767490021021457,-2.98729663047835,1.6219986888794362,-0.5124603642908578
5.45,0.5161306137960633,0.3677662622950191,-1.5969866162902635,-3.006460043045499,1.6424752586196834,-0.5157477811764197
5.5,0.5195250540520877,0.37018495355683045,-1.617867575672636,-3.0262326523917746,1.6636027698501061,-0.5191397036541521
5.550000000000001,0.5229296150799493,0.3726108563235024,-1.6388107931622984,-3.04606421521866,1.6847932743001823,-0.5225417393967812
5.6000000000000005,0.5262498344862235,0.3749766618936546,-1.659235181672283,-3.065404488227639,1.7054588236993877,-0.5258594960770338
5.65,0.5293912498774861,0.37721506156590734,-1.6785596541156245,-3.0837032281201937,1.7250114697771992,-0.5289985813676368
5.7,0.5322593988603127,0.3792587466388803,-1.696203123405356,-3.1004101915978093,1.7428632642630937,-0.5318646029413168
5.75,0.5347598190412792,0.38104040841119374,-1.711584502454512,-3.1149751353619677,1.7584262588865476,-0.5343631684708008
5.800000000000001,0.5367980480269613,0.3824927381814674,-1.7241227041761258,-3.1268478161141537,1.7711125053770382,-0.5363998856288152
5.8500000000000005,0.5382796234239347,0.38354842724832133,-1.7332366414832308,-3.135477990555849,1.7803340554640419,-0.537880362088087
5.9,0.5391100828387748,0.38414016691037556,-1.7383452272888613,-3.140315415388538,1.785502960877035,-0.5387102055213427
5.95,0.5391949638780577,0.38420064846624985,-1.7388673745060512,-3.1408098473137036,1.7860312733454946,-0.5387950236013092
